game,away,home,away-score,home-score,date,attendance
370813110,BOS,NYY,3.0,2.0,2017-08-14,"46,610"
370814110,NYM,NYY,2.0,4.0,2017-08-14,"45,619"
370814112,BAL,SEA,11.0,3.0,2017-08-15,"17,973"
370815110,NYM,NYY,4.0,5.0,2017-08-15,"46,474"
370815114,TB,TOR,6.0,4.0,2017-08-15,"33,718"
400907837,TB,TOR,6.0,4.0,2017-08-15,"33,718"
370815102,STL,BOS,4.0,10.0,2017-08-15,"37,345"
370815114,TB,TOR,6.0,4.0,2017-08-15,"33,718"
370814112,BAL,SEA,11.0,3.0,2017-08-15,"17,973"
370815110,NYM,NYY,4.0,5.0,2017-08-15,"46,474"
370815102,STL,BOS,4.0,10.0,2017-08-15,"37,345"
400907837,TB,TOR,6.0,4.0,2017-08-15,"33,718"
370815112,BAL,SEA,1.0,3.0,2017-08-16,"24,927"
370816102,STL,BOS,4.0,5.0,2017-08-16,"37,181"
370816114,TB,TOR,2.0,3.0,2017-08-16,"36,784"
370816121,NYY,NYM,5.0,3.0,2017-08-16,"42,260"
370816102,STL,BOS,4.0,5.0,2017-08-16,"37,181"
370816114,TB,TOR,2.0,3.0,2017-08-16,"36,784"
370816121,NYY,NYM,5.0,3.0,2017-08-16,"42,260"
370816112,BAL,SEA,6.0,7.0,2017-08-16,"33,448"
370816112,BAL,SEA,6.0,7.0,2017-08-16,"33,448"
370815112,BAL,SEA,1.0,3.0,2017-08-16,"24,927"
370817121,NYY,NYM,7.0,5.0,2017-08-17,"42,549"
370817114,TB,TOR,3.0,5.0,2017-08-17,"46,855"
370817121,NYY,NYM,7.0,5.0,2017-08-17,"42,549"
370817114,TB,TOR,3.0,5.0,2017-08-17,"46,855"
370818130,SEA,TB,7.0,1.0,2017-08-18,"11,501"
370818102,NYY,BOS,6.0,9.0,2017-08-18,"36,784"
370818116,TOR,CHC,4.0,7.0,2017-08-18,"41,814"
370818116,TOR,CHC,4.0,7.0,2017-08-18,"41,814"
370818101,LAA,BAL,7.0,9.0,2017-08-18,"26,185"
370818102,NYY,BOS,6.0,9.0,2017-08-18,"36,784"
370818130,SEA,TB,7.0,1.0,2017-08-18,"11,501"
370818101,LAA,BAL,7.0,9.0,2017-08-18,"26,185"
370819130,SEA,TB,7.0,6.0,2017-08-19,"12,218"
370819116,TOR,CHC,3.0,4.0,2017-08-19,"41,558"
370819101,LAA,BAL,5.0,1.0,2017-08-19,"43,929"
370819130,SEA,TB,7.0,6.0,2017-08-19,"12,218"
370819101,LAA,BAL,5.0,1.0,2017-08-19,"43,929"
370819102,NYY,BOS,4.0,3.0,2017-08-19,"37,274"
370819116,TOR,CHC,3.0,4.0,2017-08-19,"41,558"
370819102,NYY,BOS,4.0,3.0,2017-08-19,"37,274"
370820116,TOR,CHC,5.0,6.0,2017-08-20,"41,459"
370820102,NYY,BOS,1.0,5.0,2017-08-20,"36,911"
370820130,SEA,TB,0.0,3.0,2017-08-20,"13,354"
370820101,LAA,BAL,5.0,4.0,2017-08-20,"24,715"
370820116,TOR,CHC,5.0,6.0,2017-08-20,"41,459"
370820101,LAA,BAL,5.0,4.0,2017-08-20,"24,715"
370820102,NYY,BOS,1.0,5.0,2017-08-20,"36,911"
370820130,SEA,TB,0.0,3.0,2017-08-20,"13,354"
370821105,BOS,CLE,4.0,5.0,2017-08-21,"21,428"
370821101,OAK,BAL,3.0,7.0,2017-08-21,"16,020"
370821101,OAK,BAL,3.0,7.0,2017-08-21,"16,020"
370821105,BOS,CLE,4.0,5.0,2017-08-21,"21,428"
370822106,NYY,DET,13.0,4.0,2017-08-22,"27,818"
370822130,TOR,TB,5.0,6.0,2017-08-22,"11,948"
370822130,TOR,TB,5.0,6.0,2017-08-22,"11,948"
370822106,NYY,DET,13.0,4.0,2017-08-22,"27,818"
370822101,OAK,BAL,6.0,4.0,2017-08-22,"18,493"
370822101,OAK,BAL,6.0,4.0,2017-08-22,"18,493"
370822105,BOS,CLE,9.0,1.0,2017-08-22,"19,563"
370822105,BOS,CLE,9.0,1.0,2017-08-22,"19,563"
370823106,NYY,DET,10.0,2.0,2017-08-23,"29,695"
370823130,TOR,TB,7.0,6.0,2017-08-23,"8,264"
370823105,BOS,CLE,6.0,1.0,2017-08-23,"25,346"
370823101,OAK,BAL,7.0,8.0,2017-08-23,"20,072"
370823101,OAK,BAL,7.0,8.0,2017-08-23,"20,072"
370823105,BOS,CLE,6.0,1.0,2017-08-23,"25,346"
370823130,TOR,TB,7.0,6.0,2017-08-23,"8,264"
370823106,NYY,DET,10.0,2.0,2017-08-23,"29,695"
370824130,TOR,TB,0.0,2.0,2017-08-24,"10,133"
370824105,BOS,CLE,6.0,13.0,2017-08-24,"21,643"
370824106,NYY,DET,6.0,10.0,2017-08-24,"32,622"
370824130,TOR,TB,0.0,2.0,2017-08-24,"10,133"
370824106,NYY,DET,6.0,10.0,2017-08-24,"32,622"
370824105,BOS,CLE,6.0,13.0,2017-08-24,"21,643"
370825110,SEA,NYY,2.0,1.0,2017-08-25,"42,057"
370825102,BAL,BOS,16.0,3.0,2017-08-25,"37,191"
370825114,MIN,TOR,6.0,1.0,2017-08-25,"37,525"
370825110,SEA,NYY,2.0,1.0,2017-08-25,"42,057"
370825114,MIN,TOR,6.0,1.0,2017-08-25,"37,525"
370825102,BAL,BOS,16.0,3.0,2017-08-25,"37,191"
370825124,TB,STL,7.0,3.0,2017-08-26,"40,050"
370826110,SEA,NYY,3.0,6.0,2017-08-26,"39,810"
370826124,TB,STL,4.0,6.0,2017-08-26,"41,295"
370826102,BAL,BOS,7.0,0.0,2017-08-26,"36,655"
370826124,TB,STL,4.0,6.0,2017-08-26,"41,295"
370826114,MIN,TOR,9.0,10.0,2017-08-26,"45,591"
370826114,MIN,TOR,9.0,10.0,2017-08-26,"45,591"
370826110,SEA,NYY,3.0,6.0,2017-08-26,"39,810"
370825124,TB,STL,7.0,3.0,2017-08-26,"40,050"
370826102,BAL,BOS,7.0,0.0,2017-08-26,"36,655"
370827102,BAL,BOS,2.0,1.0,2017-08-27,"36,625"
370827110,SEA,NYY,1.0,10.0,2017-08-27,"40,112"
370827124,TB,STL,3.0,2.0,2017-08-27,"44,469"
370827114,MIN,TOR,7.0,2.0,2017-08-27,"42,478"
370827124,TB,STL,3.0,2.0,2017-08-27,"44,469"
370827110,SEA,NYY,1.0,10.0,2017-08-27,"40,112"
370827114,MIN,TOR,7.0,2.0,2017-08-27,"42,478"
370827102,BAL,BOS,2.0,1.0,2017-08-27,"36,625"
370828110,CLE,NYY,6.0,2.0,2017-08-28,"36,253"
370828110,CLE,NYY,6.0,2.0,2017-08-28,"36,253"
370828114,BOS,TOR,6.0,5.0,2017-08-28,"35,630"
370828101,SEA,BAL,6.0,7.0,2017-08-28,"15,106"
370828114,BOS,TOR,6.0,5.0,2017-08-28,"35,630"
370828101,SEA,BAL,6.0,7.0,2017-08-28,"15,106"
370829114,BOS,TOR,3.0,0.0,2017-08-29,"34,674"
370829101,SEA,BAL,0.0,4.0,2017-08-29,"13,736"
370828107,TB,KC,12.0,0.0,2017-08-29,"21,866"
370829114,BOS,TOR,3.0,0.0,2017-08-29,"34,674"
370829101,SEA,BAL,0.0,4.0,2017-08-29,"13,736"
370828107,TB,KC,12.0,0.0,2017-08-29,"21,866"
370830101,SEA,BAL,7.0,8.0,2017-08-30,"16,983"
370830310,CLE,NYY,9.0,4.0,2017-08-30,"39,598"
370830114,BOS,TOR,7.0,1.0,2017-08-30,"37,693"
370830210,CLE,NYY,2.0,1.0,2017-08-30,
370829107,TB,KC,2.0,6.0,2017-08-30,"25,204"
370830210,CLE,NYY,2.0,1.0,2017-08-30,
370830101,SEA,BAL,7.0,8.0,2017-08-30,"16,983"
370830310,CLE,NYY,9.0,4.0,2017-08-30,"39,598"
370830114,BOS,TOR,7.0,1.0,2017-08-30,"37,693"
370829107,TB,KC,2.0,6.0,2017-08-30,"25,204"
370831101,TOR,BAL,11.0,8.0,2017-08-31,"13,802"
370830107,TB,KC,5.0,3.0,2017-08-31,"25,916"
370831110,BOS,NYY,2.0,6.0,2017-08-31,"43,309"
370830107,TB,KC,5.0,3.0,2017-08-31,"25,916"
370831110,BOS,NYY,2.0,6.0,2017-08-31,"43,309"
370831101,TOR,BAL,11.0,8.0,2017-08-31,"13,802"
370901110,BOS,NYY,4.0,1.0,2017-09-01,"42,332"
370901101,TOR,BAL,0.0,1.0,2017-09-01,"16,627"
370901101,TOR,BAL,0.0,1.0,2017-09-01,"16,627"
370901110,BOS,NYY,4.0,1.0,2017-09-01,"42,332"
370901104,TB,CHW,3.0,1.0,2017-09-02,"13,585"
370902101,TOR,BAL,7.0,2.0,2017-09-02,"14,815"
370902110,BOS,NYY,1.0,5.0,2017-09-02,"46,536"
370902101,TOR,BAL,7.0,2.0,2017-09-02,"14,815"
370902104,TB,CHW,4.0,5.0,2017-09-02,"17,700"
370902110,BOS,NYY,1.0,5.0,2017-09-02,"46,536"
370902104,TB,CHW,4.0,5.0,2017-09-02,"17,700"
370901104,TB,CHW,3.0,1.0,2017-09-02,"13,585"
370903110,BOS,NYY,2.0,9.0,2017-09-03,"46,717"
370903110,BOS,NYY,2.0,9.0,2017-09-03,"46,717"
370903104,TB,CHW,2.0,6.0,2017-09-03,"17,633"
370903101,TOR,BAL,4.0,5.0,2017-09-03,"27,231"
370903104,TB,CHW,2.0,6.0,2017-09-03,"17,633"
370903101,TOR,BAL,4.0,5.0,2017-09-03,"27,231"
370904130,MIN,TB,4.0,11.0,2017-09-04,"12,108"
370904102,TOR,BOS,10.0,4.0,2017-09-04,"34,311"
370904101,NYY,BAL,7.0,4.0,2017-09-04,"37,622"
370904130,MIN,TB,4.0,11.0,2017-09-04,"12,108"
370904102,TOR,BOS,10.0,4.0,2017-09-04,"34,311"
370904101,NYY,BAL,7.0,4.0,2017-09-04,"37,622"
370905130,MIN,TB,1.0,2.0,2017-09-05,"6,509"
370905102,TOR,BOS,2.0,3.0,2017-09-05,"33,009"
370905130,MIN,TB,1.0,2.0,2017-09-05,"6,509"
370905102,TOR,BOS,2.0,3.0,2017-09-05,"33,009"
370906102,TOR,BOS,1.0,6.0,2017-09-06,"33,190"
370906102,TOR,BOS,1.0,6.0,2017-09-06,"33,190"
370906130,MIN,TB,10.0,6.0,2017-09-06,"7,185"
370905101,NYY,BAL,6.0,7.0,2017-09-06,"14,377"
370905101,NYY,BAL,6.0,7.0,2017-09-06,"14,377"
370906130,MIN,TB,10.0,6.0,2017-09-06,"7,185"
370907101,NYY,BAL,9.0,1.0,2017-09-07,"14,946"
370907101,NYY,BAL,9.0,1.0,2017-09-07,"14,946"
370908114,DET,TOR,5.0,4.0,2017-09-08,"31,961"
370908105,BAL,CLE,0.0,5.0,2017-09-08,"30,090"
370908102,TB,BOS,3.0,9.0,2017-09-08,"34,781"
370908114,DET,TOR,5.0,4.0,2017-09-08,"31,961"
370908102,TB,BOS,3.0,9.0,2017-09-08,"34,781"
370908105,BAL,CLE,0.0,5.0,2017-09-08,"30,090"
370909114,DET,TOR,4.0,5.0,2017-09-09,"44,218"
370908113,NYY,TEX,5.0,11.0,2017-09-09,"35,883"
370909102,TB,BOS,0.0,9.0,2017-09-09,"36,734"
370908113,NYY,TEX,5.0,11.0,2017-09-09,"35,883"
370909105,BAL,CLE,2.0,4.0,2017-09-09,"30,459"
370909113,NYY,TEX,3.0,1.0,2017-09-09,"38,135"
370909114,DET,TOR,4.0,5.0,2017-09-09,"44,218"
370909102,TB,BOS,0.0,9.0,2017-09-09,"36,734"
370909105,BAL,CLE,2.0,4.0,2017-09-09,"30,459"
370909113,NYY,TEX,3.0,1.0,2017-09-09,"38,135"
370910102,TB,BOS,4.0,1.0,2017-09-10,"35,859"
370910114,DET,TOR,2.0,8.0,2017-09-10,"39,797"
370910113,NYY,TEX,16.0,7.0,2017-09-10,"31,349"
370910102,TB,BOS,4.0,1.0,2017-09-10,"35,859"
370910114,DET,TOR,2.0,8.0,2017-09-10,"39,797"
370910113,NYY,TEX,16.0,7.0,2017-09-10,"31,349"
370911130,NYY,TB,5.0,1.0,2017-09-11,"15,327"
370911114,BAL,TOR,3.0,4.0,2017-09-11,"28,401"
370910105,BAL,CLE,2.0,3.0,2017-09-11,"21,259"
370910105,BAL,CLE,2.0,3.0,2017-09-11,"21,259"
370911114,BAL,TOR,3.0,4.0,2017-09-11,"28,401"
370911130,NYY,TB,5.0,1.0,2017-09-11,"15,327"
370912130,NYY,TB,1.0,2.0,2017-09-12,"21,024"
370912102,OAK,BOS,1.0,11.0,2017-09-12,"34,355"
370912114,BAL,TOR,2.0,3.0,2017-09-12,"29,055"
370912102,OAK,BOS,1.0,11.0,2017-09-12,"34,355"
370912114,BAL,TOR,2.0,3.0,2017-09-12,"29,055"
370912130,NYY,TB,1.0,2.0,2017-09-12,"21,024"
370913130,NYY,TB,3.0,2.0,2017-09-13,"13,159"
370913130,NYY,TB,3.0,2.0,2017-09-13,"13,159"
370913102,OAK,BOS,7.0,3.0,2017-09-13,"36,366"
370913102,OAK,BOS,7.0,3.0,2017-09-13,"36,366"
370913114,BAL,TOR,2.0,1.0,2017-09-13,"31,714"
370913114,BAL,TOR,2.0,1.0,2017-09-13,"31,714"
370914110,BAL,NYY,5.0,13.0,2017-09-14,"37,128"
370914102,OAK,BOS,2.0,6.0,2017-09-14,"35,470"
370914102,OAK,BOS,2.0,6.0,2017-09-14,"35,470"
370914110,BAL,NYY,5.0,13.0,2017-09-14,"37,128"
370915130,BOS,TB,13.0,6.0,2017-09-15,"16,006"
370915110,BAL,NYY,2.0,8.0,2017-09-15,"40,460"
370915110,BAL,NYY,2.0,8.0,2017-09-15,"40,460"
370915130,BOS,TB,13.0,6.0,2017-09-15,"16,006"
370914109,TOR,MIN,2.0,3.0,2017-09-15,"22,664"
370914109,TOR,MIN,2.0,3.0,2017-09-15,"22,664"
370916109,TOR,MIN,7.0,2.0,2017-09-16,"29,917"
370916130,BOS,TB,3.0,1.0,2017-09-16,"14,942"
370916110,BAL,NYY,3.0,9.0,2017-09-16,"40,114"
370915109,TOR,MIN,4.0,3.0,2017-09-16,"27,902"
370916110,BAL,NYY,3.0,9.0,2017-09-16,"40,114"
370916109,TOR,MIN,7.0,2.0,2017-09-16,"29,917"
370916130,BOS,TB,3.0,1.0,2017-09-16,"14,942"
370915109,TOR,MIN,4.0,3.0,2017-09-16,"27,902"
370917109,TOR,MIN,7.0,13.0,2017-09-17,"27,572"
370917130,BOS,TB,2.0,3.0,2017-09-17,"14,936"
370917110,BAL,NYY,6.0,4.0,2017-09-17,"38,189"
370917110,BAL,NYY,6.0,4.0,2017-09-17,"38,189"
370917130,BOS,TB,2.0,3.0,2017-09-17,"14,936"
370917109,TOR,MIN,7.0,13.0,2017-09-17,"27,572"
370918110,MIN,NYY,1.0,2.0,2017-09-18,"30,425"
370918110,MIN,NYY,1.0,2.0,2017-09-18,"30,425"
370918101,BOS,BAL,10.0,8.0,2017-09-18,"16,716"
370918101,BOS,BAL,10.0,8.0,2017-09-18,"16,716"
370919114,KC,TOR,2.0,5.0,2017-09-19,"33,554"
370919130,CHC,TB,2.0,1.0,2017-09-19,"25,046"
370919114,KC,TOR,2.0,5.0,2017-09-19,"33,554"
370919110,MIN,NYY,2.0,5.0,2017-09-19,"30,218"
370919101,BOS,BAL,1.0,0.0,2017-09-19,"21,449"
370919101,BOS,BAL,1.0,0.0,2017-09-19,"21,449"
370919130,CHC,TB,2.0,1.0,2017-09-19,"25,046"
370919110,MIN,NYY,2.0,5.0,2017-09-19,"30,218"
370920110,MIN,NYY,3.0,11.0,2017-09-20,"30,099"
370920130,CHC,TB,1.0,8.0,2017-09-20,"24,238"
370920114,KC,TOR,15.0,5.0,2017-09-20,"33,050"
370920110,MIN,NYY,3.0,11.0,2017-09-20,"30,099"
370920101,BOS,BAL,9.0,0.0,2017-09-20,"16,906"
370920101,BOS,BAL,9.0,0.0,2017-09-20,"16,906"
370920114,KC,TOR,15.0,5.0,2017-09-20,"33,050"
370920130,CHC,TB,1.0,8.0,2017-09-20,"24,238"
370921114,KC,TOR,1.0,0.0,2017-09-21,"35,861"
370921114,KC,TOR,1.0,0.0,2017-09-21,"35,861"
370921101,TB,BAL,1.0,3.0,2017-09-21,"14,967"
370921101,TB,BAL,1.0,3.0,2017-09-21,"14,967"
370922117,BOS,CIN,5.0,4.0,2017-09-22,"23,463"
370922114,NYY,TOR,1.0,8.0,2017-09-22,"42,153"
370922101,TB,BAL,8.0,3.0,2017-09-22,"28,835"
370922114,NYY,TOR,1.0,8.0,2017-09-22,"42,153"
370922117,BOS,CIN,5.0,4.0,2017-09-22,"23,463"
370922101,TB,BAL,8.0,3.0,2017-09-22,"28,835"
370923101,TB,BAL,9.0,6.0,2017-09-23,"42,802"
370923117,BOS,CIN,5.0,0.0,2017-09-23,"36,076"
370923114,NYY,TOR,5.0,1.0,2017-09-23,"46,949"
370923114,NYY,TOR,5.0,1.0,2017-09-23,"46,949"
370923101,TB,BAL,9.0,6.0,2017-09-23,"42,802"
370923117,BOS,CIN,5.0,0.0,2017-09-23,"36,076"
370924117,BOS,CIN,5.0,4.0,2017-09-24,"25,545"
370924114,NYY,TOR,5.0,9.0,2017-09-24,"47,394"
370924101,TB,BAL,4.0,9.0,2017-09-24,"23,424"
370924114,NYY,TOR,5.0,9.0,2017-09-24,"47,394"
370924101,TB,BAL,4.0,9.0,2017-09-24,"23,424"
370924117,BOS,CIN,5.0,4.0,2017-09-24,"25,545"
370925102,TOR,BOS,6.0,4.0,2017-09-25,"33,940"
370925110,KC,NYY,3.0,11.0,2017-09-25,"40,023"
370925110,KC,NYY,3.0,11.0,2017-09-25,"40,023"
370925102,TOR,BOS,6.0,4.0,2017-09-25,"33,940"
370926102,TOR,BOS,9.0,4.0,2017-09-26,"33,999"
370926110,TB,NYY,1.0,6.0,2017-09-26,"30,434"
370926123,BAL,PIT,1.0,10.0,2017-09-26,"19,318"
370926102,TOR,BOS,9.0,4.0,2017-09-26,"33,999"
370926110,TB,NYY,1.0,6.0,2017-09-26,"30,434"
370926123,BAL,PIT,1.0,10.0,2017-09-26,"19,318"
370927110,TB,NYY,1.0,6.0,2017-09-27,"30,549"
370927123,BAL,PIT,3.0,5.0,2017-09-27,"24,779"
370927123,BAL,PIT,3.0,5.0,2017-09-27,"24,779"
370927102,TOR,BOS,7.0,10.0,2017-09-27,"34,445"
370927102,TOR,BOS,7.0,10.0,2017-09-27,"34,445"
370927110,TB,NYY,1.0,6.0,2017-09-27,"30,549"
370928110,TB,NYY,9.0,6.0,2017-09-28,"32,933"
370928110,TB,NYY,9.0,6.0,2017-09-28,"32,933"
370928102,HOU,BOS,12.0,2.0,2017-09-28,"34,222"
370928102,HOU,BOS,12.0,2.0,2017-09-28,"34,222"
370929130,BAL,TB,0.0,7.0,2017-09-29,"21,142"
370929110,TOR,NYY,0.0,4.0,2017-09-29,"35,735"
370929130,BAL,TB,0.0,7.0,2017-09-29,"21,142"
370929110,TOR,NYY,0.0,4.0,2017-09-29,"35,735"
370929102,HOU,BOS,3.0,2.0,2017-09-29,"36,623"
370929102,HOU,BOS,3.0,2.0,2017-09-29,"36,623"
370930102,HOU,BOS,3.0,6.0,2017-09-30,"35,722"
370930110,TOR,NYY,1.0,2.0,2017-09-30,"39,457"
370930102,HOU,BOS,3.0,6.0,2017-09-30,"35,722"
370930110,TOR,NYY,1.0,2.0,2017-09-30,"39,457"
370930130,BAL,TB,3.0,4.0,2017-09-30,"15,416"
370930130,BAL,TB,3.0,4.0,2017-09-30,"15,416"
371001130,BAL,TB,0.0,6.0,2017-10-01,"16,018"
371001102,HOU,BOS,4.0,3.0,2017-10-01,"34,517"
371001110,TOR,NYY,2.0,1.0,2017-10-01,"37,428"
371001130,BAL,TB,0.0,6.0,2017-10-01,"16,018"
400910181,BAL,TB,0.0,6.0,2017-10-01,"16,018"
400910181,BAL,TB,0.0,6.0,2017-10-01,"16,018"
371001102,HOU,BOS,4.0,3.0,2017-10-01,"34,517"
371001110,TOR,NYY,2.0,1.0,2017-10-01,"37,428"
371003110,MIN,NYY,4.0,8.0,2017-10-04,"49,280"
371003110,MIN,NYY,4.0,8.0,2017-10-04,"49,280"
371005105,NYY,CLE,0.0,4.0,2017-10-05,"37,612"
371005118,BOS,HOU,2.0,8.0,2017-10-05,"43,102"
371005118,BOS,HOU,2.0,8.0,2017-10-05,"43,102"
371005105,NYY,CLE,0.0,4.0,2017-10-05,"37,612"
371006118,BOS,HOU,2.0,8.0,2017-10-06,"43,410"
371006105,NYY,CLE,8.0,9.0,2017-10-06,"37,681"
371006105,NYY,CLE,8.0,9.0,2017-10-06,"37,681"
371006118,BOS,HOU,2.0,8.0,2017-10-06,"43,410"
371008110,CLE,NYY,0.0,1.0,2017-10-08,"48,614"
371008102,HOU,BOS,3.0,10.0,2017-10-08,"38,010"
371008102,HOU,BOS,3.0,10.0,2017-10-08,"38,010"
371008110,CLE,NYY,0.0,1.0,2017-10-08,"48,614"
371009110,CLE,NYY,3.0,7.0,2017-10-09,"47,316"
371009102,HOU,BOS,5.0,4.0,2017-10-09,"37,305"
371009102,HOU,BOS,5.0,4.0,2017-10-09,"37,305"
371009110,CLE,NYY,3.0,7.0,2017-10-09,"47,316"
371011105,NYY,CLE,5.0,2.0,2017-10-12,"37,802"
371011105,NYY,CLE,5.0,2.0,2017-10-12,"37,802"
371014118,NYY,HOU,1.0,2.0,2017-10-14,"43,193"
371013118,NYY,HOU,1.0,2.0,2017-10-14,"43,116"
371013118,NYY,HOU,1.0,2.0,2017-10-14,"43,116"
371014118,NYY,HOU,1.0,2.0,2017-10-14,"43,193"
371016110,HOU,NYY,1.0,8.0,2017-10-17,"49,373"
371016110,HOU,NYY,1.0,8.0,2017-10-17,"49,373"
371017110,HOU,NYY,4.0,6.0,2017-10-17,"48,804"
371017110,HOU,NYY,4.0,6.0,2017-10-17,"48,804"
371018110,HOU,NYY,0.0,5.0,2017-10-18,"49,647"
371018110,HOU,NYY,0.0,5.0,2017-10-18,"49,647"
371020118,NYY,HOU,1.0,7.0,2017-10-21,"43,179"
371020118,NYY,HOU,1.0,7.0,2017-10-21,"43,179"
371021118,NYY,HOU,0.0,4.0,2017-10-22,"43,201"
371021118,NYY,HOU,0.0,4.0,2017-10-22,"43,201"
380329130,BOS,TB,4.0,6.0,2018-03-29,"31,042"
380329101,MIN,BAL,2.0,3.0,2018-03-29,"45,469"
380329114,NYY,TOR,6.0,1.0,2018-03-29,"48,115"
380329101,MIN,BAL,2.0,3.0,2018-03-29,"45,469"
380329114,NYY,TOR,6.0,1.0,2018-03-29,"48,115"
380329130,BOS,TB,4.0,6.0,2018-03-29,"31,042"
380330114,NYY,TOR,4.0,2.0,2018-03-30,"33,716"
380330130,BOS,TB,1.0,0.0,2018-03-30,"19,203"
380330130,BOS,TB,1.0,0.0,2018-03-30,"19,203"
380330114,NYY,TOR,4.0,2.0,2018-03-30,"33,716"
380331101,MIN,BAL,6.0,2.0,2018-03-31,"17,763"
380331114,NYY,TOR,3.0,5.0,2018-03-31,"37,692"
380331130,BOS,TB,3.0,2.0,2018-03-31,"17,838"
380331101,MIN,BAL,6.0,2.0,2018-03-31,"17,763"
380331114,NYY,TOR,3.0,5.0,2018-03-31,"37,692"
380331130,BOS,TB,3.0,2.0,2018-03-31,"17,838"
380401101,MIN,BAL,7.0,0.0,2018-04-01,"17,212"
380401114,NYY,TOR,4.0,7.0,2018-04-01,"29,091"
380401130,BOS,TB,2.0,1.0,2018-04-01,"14,256"
380401130,BOS,TB,2.0,1.0,2018-04-01,"14,256"
380401114,NYY,TOR,4.0,7.0,2018-04-01,"29,091"
380401101,MIN,BAL,7.0,0.0,2018-04-01,"17,212"
380402128,BOS,MIA,7.0,3.0,2018-04-02,"11,113"
380402114,CHW,TOR,2.0,4.0,2018-04-02,"16,629"
380402118,BAL,HOU,1.0,6.0,2018-04-02,"42,675"
380402128,BOS,MIA,7.0,3.0,2018-04-02,"11,113"
380402118,BAL,HOU,1.0,6.0,2018-04-02,"42,675"
380402114,CHW,TOR,2.0,4.0,2018-04-02,"16,629"
380403110,TB,NYY,4.0,11.0,2018-04-03,"46,776"
380403114,CHW,TOR,5.0,14.0,2018-04-03,"17,451"
380403128,BOS,MIA,4.0,2.0,2018-04-03,"14,953"
380403128,BOS,MIA,4.0,2.0,2018-04-03,"14,953"
380403110,TB,NYY,4.0,11.0,2018-04-03,"46,776"
380403114,CHW,TOR,5.0,14.0,2018-04-03,"17,451"
380404118,BAL,HOU,2.0,3.0,2018-04-04,"27,698"
380403118,BAL,HOU,6.0,10.0,2018-04-04,"40,081"
380404114,CHW,TOR,4.0,3.0,2018-04-04,"17,268"
380404110,TB,NYY,2.0,7.0,2018-04-04,"40,028"
380404114,CHW,TOR,4.0,3.0,2018-04-04,"17,268"
380404110,TB,NYY,2.0,7.0,2018-04-04,"40,028"
380403118,BAL,HOU,6.0,10.0,2018-04-04,"40,081"
380404118,BAL,HOU,2.0,3.0,2018-04-04,"27,698"
380405110,BAL,NYY,5.0,2.0,2018-04-05,"33,653"
380405110,BAL,NYY,5.0,2.0,2018-04-05,"33,653"
380405102,TB,BOS,2.0,3.0,2018-04-05,"36,134"
380405102,TB,BOS,2.0,3.0,2018-04-05,"36,134"
380406110,BAL,NYY,7.0,3.0,2018-04-06,"34,244"
380406110,BAL,NYY,7.0,3.0,2018-04-06,"34,244"
380407110,BAL,NYY,3.0,8.0,2018-04-07,"34,388"
380407102,TB,BOS,3.0,10.0,2018-04-07,"31,821"
380406113,TOR,TEX,8.0,5.0,2018-04-07,"21,670"
380407102,TB,BOS,3.0,10.0,2018-04-07,"31,821"
380407110,BAL,NYY,3.0,8.0,2018-04-07,"34,388"
380406113,TOR,TEX,8.0,5.0,2018-04-07,"21,670"
380407113,TOR,TEX,1.0,5.0,2018-04-08,"26,229"
380408113,TOR,TEX,7.0,4.0,2018-04-08,"26,902"
380408110,BAL,NYY,8.0,7.0,2018-04-08,"37,096"
380408102,TB,BOS,7.0,8.0,2018-04-08,"31,979"
380407113,TOR,TEX,1.0,5.0,2018-04-08,"26,229"
380408102,TB,BOS,7.0,8.0,2018-04-08,"31,979"
380408110,BAL,NYY,8.0,7.0,2018-04-08,"37,096"
380408113,TOR,TEX,7.0,4.0,2018-04-08,"26,902"
380409101,TOR,BAL,7.0,1.0,2018-04-09,"7,915"
380409104,TB,CHW,5.0,4.0,2018-04-09,"10,377"
380409101,TOR,BAL,7.0,1.0,2018-04-09,"7,915"
380409104,TB,CHW,5.0,4.0,2018-04-09,"10,377"
380410104,TB,CHW,6.0,5.0,2018-04-10,"10,069"
380410101,TOR,BAL,2.0,1.0,2018-04-10,"8,640"
380410102,NYY,BOS,1.0,14.0,2018-04-10,"32,357"
380410104,TB,CHW,6.0,5.0,2018-04-10,"10,069"
380410101,TOR,BAL,2.0,1.0,2018-04-10,"8,640"
380410102,NYY,BOS,1.0,14.0,2018-04-10,"32,357"
380411102,NYY,BOS,10.0,7.0,2018-04-11,"32,400"
380411101,TOR,BAL,3.0,5.0,2018-04-11,"10,399"
380411104,TB,CHW,1.0,2.0,2018-04-11,"10,431"
380411101,TOR,BAL,3.0,5.0,2018-04-11,"10,399"
380411102,NYY,BOS,10.0,7.0,2018-04-11,"32,400"
380411104,TB,CHW,1.0,2.0,2018-04-11,"10,431"
380412102,NYY,BOS,3.0,6.0,2018-04-12,"36,341"
380412102,NYY,BOS,3.0,6.0,2018-04-12,"36,341"
380413130,PHI,TB,2.0,1.0,2018-04-13,"13,372"
380413102,BAL,BOS,3.0,7.0,2018-04-13,"32,610"
380413130,PHI,TB,2.0,1.0,2018-04-13,"13,372"
380413106,NYY,DET,8.0,6.0,2018-04-13,"21,363"
